time,key,value,table
2020-05-18T22:46:31Z,Montebello,5,areas
2020-05-18T22:46:31Z,MRC du Pontiac,5,areas
2020-05-18T22:46:31Z,Papineauville,5,areas
2020-05-18T22:46:31Z,Plaisance,5,areas
2020-05-18T22:46:31Z,Ripon,5,areas
2020-05-18T22:46:31Z,RLS de Gatineau,334,rls
2020-05-18T22:46:31Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-18T22:46:31Z,RLS de Papineau,45,rls
2020-05-18T22:46:31Z,RLS des Collines-de-l'Outaouais,18,rls
2020-05-18T22:46:31Z,RLS du Pontiac,5,rls
2020-05-18T22:46:31Z,Saint-André-Avellin,7,areas
2020-05-18T22:46:31Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-18T22:46:31Z,Thurso,5,areas
2020-05-18T22:46:31Z,To be determined,37,areas
2020-05-18T22:46:31Z,To be determined,0,rls
2020-05-18T22:46:31Z,Total cases,404,areas
2020-05-18T22:46:31Z,Total cases,404,rls
2020-05-18T22:46:31Z,Val-des-Monts,7,areas
2020-05-20T00:59:20Z,Active cases,157,rls
2020-05-20T00:59:20Z,Blue Sea,5,areas
2020-05-20T00:59:20Z,Cantley,9,areas
2020-05-20T00:59:20Z,Deaths,11,rls
2020-05-20T00:59:20Z,Fassett,5,areas
2020-05-20T00:59:20Z,Gatineau,373,areas
2020-05-20T00:59:20Z,Healed/resolved cases,258,rls
2020-05-20T00:59:20Z,L'Ange-Gardien,8,areas
2020-05-20T00:59:20Z,La Pêche,5,areas
2020-05-20T00:59:20Z,Lac-des-Plages,5,areas
2020-05-20T00:59:20Z,Maniwaki,5,areas
2020-05-20T00:59:20Z,Montebello,5,areas
2020-05-20T00:59:20Z,MRC du Pontiac,5,areas
2020-05-20T00:59:20Z,Papineauville,5,areas
2020-05-20T00:59:20Z,Plaisance,5,areas
2020-05-20T00:59:20Z,Ripon,5,areas
2020-05-20T00:59:20Z,RLS de Gatineau,356,rls
2020-05-20T00:59:20Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-20T00:59:20Z,RLS de Papineau,45,rls
2020-05-20T00:59:20Z,RLS des Collines-de-l'Outaouais,18,rls
2020-05-20T00:59:20Z,RLS du Pontiac,5,rls
2020-05-20T00:59:20Z,Saint-André-Avellin,7,areas
2020-05-20T00:59:20Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-20T00:59:20Z,Thurso,5,areas
2020-05-20T00:59:20Z,To be determined,0,areas
2020-05-20T00:59:20Z,To be determined,0,rls
2020-05-20T00:59:20Z,Total cases,426,areas
2020-05-20T00:59:20Z,Total cases,426,rls
2020-05-20T00:59:20Z,Val-des-Monts,7,areas
2020-05-21T19:48:29Z,Active cases,161,rls
2020-05-21T19:48:29Z,Blue Sea,5,areas
2020-05-21T19:48:29Z,Cantley,9,areas
2020-05-21T19:48:29Z,Deaths,11,rls
2020-05-21T19:48:29Z,Fassett,5,areas
2020-05-21T19:48:29Z,Gatineau,373,areas
2020-05-21T19:48:29Z,Healed/resolved cases,260,rls
2020-05-21T19:48:29Z,L'Ange-Gardien,8,areas
2020-05-21T19:48:29Z,La Pêche,5,areas
2020-05-21T19:48:29Z,Lac-des-Plages,5,areas
2020-05-21T19:48:29Z,Maniwaki,5,areas
2020-05-21T19:48:29Z,Montebello,5,areas
2020-05-21T19:48:29Z,MRC du Pontiac,5,areas
2020-05-21T19:48:29Z,Papineauville,5,areas
2020-05-21T19:48:29Z,Plaisance,5,areas
2020-05-21T19:48:29Z,Ripon,5,areas
2020-05-21T19:48:29Z,RLS de Gatineau,361,rls
2020-05-21T19:48:29Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-21T19:48:29Z,RLS de Papineau,47,rls
2020-05-21T19:48:29Z,RLS des Collines-de-l'Outaouais,18,rls
2020-05-21T19:48:29Z,RLS du Pontiac,5,rls
2020-05-21T19:48:29Z,Saint-André-Avellin,7,areas
2020-05-21T19:48:29Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-21T19:48:29Z,Thurso,5,areas
2020-05-21T19:48:29Z,To be determined,6,areas
2020-05-21T19:48:29Z,To be determined,0,rls
2020-05-21T19:48:29Z,Total cases,432,areas
2020-05-21T19:48:29Z,Total cases,432,rls
2020-05-21T19:48:29Z,Val-des-Monts,7,areas
2020-05-22T02:41:38Z,Active cases,177,rls
2020-05-22T02:41:38Z,Blue Sea,5,areas
2020-05-22T02:41:38Z,Cantley,9,areas
2020-05-22T02:41:38Z,Deaths,12,rls
2020-05-22T02:41:38Z,Fassett,5,areas
2020-05-22T02:41:38Z,Gatineau,396,areas
2020-05-22T02:41:38Z,Healed/resolved cases,261,rls
2020-05-22T02:41:38Z,L'Ange-Gardien,8,areas
2020-05-22T02:41:38Z,La Pêche,5,areas
2020-05-22T02:41:38Z,Lac-des-Plages,5,areas
2020-05-22T02:41:38Z,Maniwaki,5,areas
2020-05-22T02:41:38Z,Montebello,5,areas
2020-05-22T02:41:38Z,MRC du Pontiac,5,areas
2020-05-22T02:41:38Z,Papineauville,5,areas
2020-05-22T02:41:38Z,Plaisance,5,areas
2020-05-22T02:41:38Z,Ripon,5,areas
2020-05-22T02:41:38Z,RLS de Gatineau,378,rls
2020-05-22T02:41:38Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-22T02:41:38Z,RLS de Papineau,47,rls
2020-05-22T02:41:38Z,RLS des Collines-de-l'Outaouais,19,rls
2020-05-22T02:41:38Z,RLS du Pontiac,5,rls
2020-05-22T02:41:38Z,Saint-André-Avellin,7,areas
2020-05-22T02:41:38Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-22T02:41:38Z,Thurso,5,areas
2020-05-22T02:41:38Z,To be determined,0,areas
2020-05-22T02:41:38Z,To be determined,0,rls
2020-05-22T02:41:38Z,Total cases,450,areas
2020-05-22T02:41:38Z,Total cases,450,rls
2020-05-22T02:41:38Z,Val-des-Monts,8,areas
2020-05-22T22:10:44Z,Active cases,177,rls
2020-05-22T22:10:44Z,Blue Sea,5,areas
2020-05-22T22:10:44Z,Cantley,9,areas
2020-05-22T22:10:44Z,Deaths,12,rls
2020-05-22T22:10:44Z,Fassett,5,areas
2020-05-22T22:10:44Z,Gatineau,396,areas
2020-05-22T22:10:44Z,Healed/resolved cases,261,rls
2020-05-22T22:10:44Z,L'Ange-Gardien,8,areas
2020-05-22T22:10:44Z,La Pêche,5,areas
2020-05-22T22:10:44Z,Lac-des-Plages,5,areas
2020-05-22T22:10:44Z,Maniwaki,5,areas
2020-05-22T22:10:44Z,Montebello,5,areas
2020-05-22T22:10:44Z,MRC du Pontiac,5,areas
2020-05-22T22:10:44Z,Papineauville,5,areas
2020-05-22T22:10:44Z,Plaisance,5,areas
2020-05-22T22:10:44Z,Ripon,5,areas
2020-05-22T22:10:44Z,RLS de Gatineau,378,rls
2020-05-22T22:10:44Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-22T22:10:44Z,RLS de Papineau,47,rls
2020-05-22T22:10:44Z,RLS des Collines-de-l'Outaouais,19,rls
2020-05-22T22:10:44Z,RLS du Pontiac,5,rls
2020-05-22T22:10:44Z,Saint-André-Avellin,7,areas
2020-05-22T22:10:44Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-22T22:10:44Z,Thurso,5,areas
2020-05-22T22:10:44Z,To be determined,0,areas
2020-05-22T22:10:44Z,To be determined,0,rls
2020-05-22T22:10:44Z,Total cases,450,areas
2020-05-22T22:10:44Z,Total cases,450,rls
2020-05-22T22:10:44Z,Val-des-Monts,8,areas
2020-05-23T09:40:09Z,Active cases,190,rls
2020-05-23T09:40:09Z,Blue Sea,5,areas
2020-05-23T09:40:09Z,Cantley,9,areas
2020-05-23T09:40:09Z,Deaths,12,rls
2020-05-23T09:40:09Z,Fassett,5,areas
2020-05-23T09:40:09Z,Gatineau,396,areas
2020-05-23T09:40:09Z,Healed/resolved cases,270,rls
2020-05-23T09:40:09Z,L'Ange-Gardien,8,areas
2020-05-23T09:40:09Z,La Pêche,5,areas
2020-05-23T09:40:09Z,Lac-des-Plages,5,areas
2020-05-23T09:40:09Z,Maniwaki,5,areas
2020-05-23T09:40:09Z,Montebello,5,areas
2020-05-23T09:40:09Z,MRC du Pontiac,5,areas
2020-05-23T09:40:09Z,Papineauville,5,areas
2020-05-23T09:40:09Z,Plaisance,5,areas
2020-05-23T09:40:09Z,Ripon,5,areas
2020-05-23T09:40:09Z,RLS de Gatineau,400,rls
2020-05-23T09:40:09Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-23T09:40:09Z,RLS de Papineau,47,rls
2020-05-23T09:40:09Z,RLS des Collines-de-l'Outaouais,19,rls
2020-05-23T09:40:09Z,RLS du Pontiac,5,rls
2020-05-23T09:40:09Z,Saint-André-Avellin,7,areas
2020-05-23T09:40:09Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-23T09:40:09Z,Thurso,5,areas
2020-05-23T09:40:09Z,To be determined,22,areas
2020-05-23T09:40:09Z,To be determined,0,rls
2020-05-23T09:40:09Z,Total cases,472,areas
2020-05-23T09:40:09Z,Total cases,472,rls
2020-05-23T09:40:09Z,Val-des-Monts,8,areas
2020-05-23T23:27:24Z,Active cases,196,rls
2020-05-23T23:27:24Z,Blue Sea,5,areas
2020-05-23T23:27:24Z,Cantley,9,areas
2020-05-23T23:27:24Z,Deaths,12,rls
2020-05-23T23:27:24Z,Fassett,5,areas
2020-05-23T23:27:24Z,Gatineau,396,areas
2020-05-23T23:27:24Z,Healed/resolved cases,271,rls
2020-05-23T23:27:24Z,L'Ange-Gardien,8,areas
2020-05-23T23:27:24Z,La Pêche,5,areas
2020-05-23T23:27:24Z,Lac-des-Plages,5,areas
2020-05-23T23:27:24Z,Maniwaki,5,areas
2020-05-23T23:27:24Z,Montebello,5,areas
2020-05-23T23:27:24Z,MRC du Pontiac,5,areas
2020-05-23T23:27:24Z,Papineauville,5,areas
2020-05-23T23:27:24Z,Plaisance,5,areas
2020-05-23T23:27:24Z,Ripon,5,areas
2020-05-23T23:27:24Z,RLS de Gatineau,405,rls
2020-05-23T23:27:24Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-23T23:27:24Z,RLS de Papineau,49,rls
2020-05-23T23:27:24Z,RLS des Collines-de-l'Outaouais,19,rls
2020-05-23T23:27:24Z,RLS du Pontiac,5,rls
2020-05-23T23:27:24Z,Saint-André-Avellin,7,areas
2020-05-23T23:27:24Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-23T23:27:24Z,Thurso,5,areas
2020-05-23T23:27:24Z,To be determined,29,areas
2020-05-23T23:27:24Z,To be determined,0,rls
2020-05-23T23:27:24Z,Total cases,479,areas
2020-05-23T23:27:24Z,Total cases,479,rls
2020-05-23T23:27:24Z,Val-des-Monts,8,areas
2020-05-24T23:37:43Z,Active cases,199,rls
2020-05-24T23:37:43Z,Blue Sea,5,areas
2020-05-24T23:37:43Z,Cantley,9,areas
2020-05-24T23:37:43Z,Deaths,12,rls
2020-05-24T23:37:43Z,Fassett,5,areas
2020-05-24T23:37:43Z,Gatineau,396,areas
2020-05-24T23:37:43Z,Healed/resolved cases,272,rls
2020-05-24T23:37:43Z,L'Ange-Gardien,8,areas
2020-05-24T23:37:43Z,La Pêche,5,areas
2020-05-24T23:37:43Z,Lac-des-Plages,5,areas
2020-05-24T23:37:43Z,Maniwaki,5,areas
2020-05-24T23:37:43Z,Montebello,5,areas
2020-05-24T23:37:43Z,MRC du Pontiac,5,areas
2020-05-24T23:37:43Z,Papineauville,5,areas
2020-05-24T23:37:43Z,Plaisance,5,areas
2020-05-24T23:37:43Z,Ripon,5,areas
2020-05-24T23:37:43Z,RLS de Gatineau,409,rls
2020-05-24T23:37:43Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-24T23:37:43Z,RLS de Papineau,49,rls
2020-05-24T23:37:43Z,RLS des Collines-de-l'Outaouais,19,rls
2020-05-24T23:37:43Z,RLS du Pontiac,5,rls
2020-05-24T23:37:43Z,Saint-André-Avellin,7,areas
2020-05-24T23:37:43Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-24T23:37:43Z,Thurso,5,areas
2020-05-24T23:37:43Z,To be determined,33,areas
2020-05-24T23:37:43Z,To be determined,0,rls
2020-05-24T23:37:43Z,Total cases,483,areas
2020-05-24T23:37:43Z,Total cases,483,rls
2020-05-24T23:37:43Z,Val-des-Monts,8,areas
2020-05-26T05:46:59Z,Active cases,209,rls
2020-05-26T05:46:59Z,Blue Sea,5,areas
2020-05-26T05:46:59Z,Cantley,9,areas
2020-05-26T05:46:59Z,Deaths,13,rls
2020-05-26T05:46:59Z,Fassett,5,areas
2020-05-26T05:46:59Z,Gatineau,396,areas
2020-05-26T05:46:59Z,Healed/resolved cases,272,rls
2020-05-26T05:46:59Z,L'Ange-Gardien,8,areas
2020-05-26T05:46:59Z,La Pêche,5,areas
2020-05-26T05:46:59Z,Lac-des-Plages,5,areas
2020-05-26T05:46:59Z,Maniwaki,5,areas
2020-05-26T05:46:59Z,Montebello,5,areas
2020-05-26T05:46:59Z,MRC du Pontiac,5,areas
2020-05-26T05:46:59Z,Papineauville,5,areas
2020-05-26T05:46:59Z,Plaisance,5,areas
2020-05-26T05:46:59Z,Ripon,5,areas
2020-05-26T05:46:59Z,RLS de Gatineau,419,rls
2020-05-26T05:46:59Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-26T05:46:59Z,RLS de Papineau,49,rls
2020-05-26T05:46:59Z,RLS des Collines-de-l'Outaouais,20,rls
2020-05-26T05:46:59Z,RLS du Pontiac,5,rls
2020-05-26T05:46:59Z,Saint-André-Avellin,7,areas
2020-05-26T05:46:59Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-26T05:46:59Z,Thurso,5,areas
2020-05-26T05:46:59Z,To be determined,44,areas
2020-05-26T05:46:59Z,To be determined,0,rls
2020-05-26T05:46:59Z,Total cases,494,areas
2020-05-26T05:46:59Z,Total cases,494,rls
2020-05-26T05:46:59Z,Val-des-Monts,8,areas
2020-05-27T00:11:17Z,Active cases,220,rls
2020-05-27T00:11:17Z,Blue Sea,5,areas
2020-05-27T00:11:17Z,Cantley,10,areas
2020-05-27T00:11:17Z,Deaths,13,rls
2020-05-27T00:11:17Z,Fassett,5,areas
2020-05-27T00:11:17Z,Gatineau,448,areas
2020-05-27T00:11:17Z,Healed/resolved cases,272,rls
2020-05-27T00:11:17Z,L'Ange-Gardien,8,areas
2020-05-27T00:11:17Z,La Pêche,5,areas
2020-05-27T00:11:17Z,Lac-des-Plages,5,areas
2020-05-27T00:11:17Z,Maniwaki,5,areas
2020-05-27T00:11:17Z,Montebello,5,areas
2020-05-27T00:11:17Z,MRC du Pontiac,5,areas
2020-05-27T00:11:17Z,Papineauville,5,areas
2020-05-27T00:11:17Z,Plaisance,5,areas
2020-05-27T00:11:17Z,Ripon,5,areas
2020-05-27T00:11:17Z,RLS de Gatineau,428,rls
2020-05-27T00:11:17Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-27T00:11:17Z,RLS de Papineau,51,rls
2020-05-27T00:11:17Z,RLS des Collines-de-l'Outaouais,20,rls
2020-05-27T00:11:17Z,RLS du Pontiac,5,rls
2020-05-27T00:11:17Z,Saint-André-Avellin,7,areas
2020-05-27T00:11:17Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-27T00:11:17Z,Thurso,5,areas
2020-05-27T00:11:17Z,To be determined,0,areas
2020-05-27T00:11:17Z,To be determined,0,rls
2020-05-27T00:11:17Z,Total cases,505,areas
2020-05-27T00:11:17Z,Total cases,505,rls
2020-05-27T00:11:17Z,Val-des-Monts,8,areas
2020-05-27T23:45:43Z,Active cases,231,rls
2020-05-27T23:45:43Z,Blue Sea,5,areas
2020-05-27T23:45:43Z,Cantley,10,areas
2020-05-27T23:45:43Z,Deaths,15,rls
2020-05-27T23:45:43Z,Fassett,5,areas
2020-05-27T23:45:43Z,Gatineau,448,areas
2020-05-27T23:45:43Z,Healed/resolved cases,272,rls
2020-05-27T23:45:43Z,L'Ange-Gardien,8,areas
2020-05-27T23:45:43Z,La Pêche,5,areas
2020-05-27T23:45:43Z,Lac-des-Plages,5,areas
2020-05-27T23:45:43Z,Maniwaki,5,areas
2020-05-27T23:45:43Z,Montebello,5,areas
2020-05-27T23:45:43Z,MRC du Pontiac,5,areas
2020-05-27T23:45:43Z,Papineauville,5,areas
2020-05-27T23:45:43Z,Plaisance,5,areas
2020-05-27T23:45:43Z,Ripon,5,areas
2020-05-27T23:45:43Z,RLS de Gatineau,439,rls
2020-05-27T23:45:43Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-27T23:45:43Z,RLS de Papineau,51,rls
2020-05-27T23:45:43Z,RLS des Collines-de-l'Outaouais,21,rls
2020-05-27T23:45:43Z,RLS du Pontiac,5,rls
2020-05-27T23:45:43Z,Saint-André-Avellin,7,areas
2020-05-27T23:45:43Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-27T23:45:43Z,Thurso,5,areas
2020-05-27T23:45:43Z,To be determined,14,areas
2020-05-27T23:45:43Z,To be determined,0,rls
2020-05-27T23:45:43Z,Total cases,518,areas
2020-05-27T23:45:43Z,Total cases,518,rls
2020-05-27T23:45:43Z,Val-des-Monts,8,areas
2020-05-29T00:16:40Z,Active cases,218,rls
2020-05-29T00:16:40Z,Blue Sea,5,areas
2020-05-29T00:16:40Z,Cantley,11,areas
2020-05-29T00:16:40Z,Deaths,15,rls
2020-05-29T00:16:40Z,Fassett,5,areas
2020-05-29T00:16:40Z,Gatineau,469,areas
2020-05-29T00:16:40Z,Healed/resolved cases,294,rls
2020-05-29T00:16:40Z,L'Ange-Gardien,8,areas
2020-05-29T00:16:40Z,La Pêche,5,areas
2020-05-29T00:16:40Z,Lac-des-Plages,5,areas
2020-05-29T00:16:40Z,Maniwaki,5,areas
2020-05-29T00:16:40Z,Montebello,5,areas
2020-05-29T00:16:40Z,MRC du Pontiac,5,areas
2020-05-29T00:16:40Z,Papineauville,5,areas
2020-05-29T00:16:40Z,Plaisance,5,areas
2020-05-29T00:16:40Z,Ripon,5,areas
2020-05-29T00:16:40Z,RLS de Gatineau,449,rls
2020-05-29T00:16:40Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-29T00:16:40Z,RLS de Papineau,51,rls
2020-05-29T00:16:40Z,RLS des Collines-de-l'Outaouais,21,rls
2020-05-29T00:16:40Z,RLS du Pontiac,5,rls
2020-05-29T00:16:40Z,Saint-André-Avellin,7,areas
2020-05-29T00:16:40Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-29T00:16:40Z,Thurso,5,areas
2020-05-29T00:16:40Z,To be determined,0,rls
2020-05-29T00:16:40Z,Total cases,527,areas
2020-05-29T00:16:40Z,Total cases,527,rls
2020-05-29T00:16:40Z,Val-des-Monts,8,areas
2020-05-29T23:47:02Z,Active cases,217,rls
2020-05-29T23:47:02Z,Blue Sea,5,areas
2020-05-29T23:47:02Z,Cantley,11,areas
2020-05-29T23:47:02Z,Deaths,18,rls
2020-05-29T23:47:02Z,Fassett,5,areas
2020-05-29T23:47:02Z,Gatineau,469,areas
2020-05-29T23:47:02Z,Healed/resolved cases,297,rls
2020-05-29T23:47:02Z,L'Ange-Gardien,8,areas
2020-05-29T23:47:02Z,La Pêche,5,areas
2020-05-29T23:47:02Z,Lac-des-Plages,5,areas
2020-05-29T23:47:02Z,Maniwaki,5,areas
2020-05-29T23:47:02Z,Montebello,5,areas
2020-05-29T23:47:02Z,MRC du Pontiac,5,areas
2020-05-29T23:47:02Z,Papineauville,5,areas
2020-05-29T23:47:02Z,Plaisance,5,areas
2020-05-29T23:47:02Z,Ripon,5,areas
2020-05-29T23:47:02Z,RLS de Gatineau,449,rls
2020-05-29T23:47:02Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-29T23:47:02Z,RLS de Papineau,51,rls
2020-05-29T23:47:02Z,RLS des Collines-de-l'Outaouais,21,rls
2020-05-29T23:47:02Z,RLS du Pontiac,5,rls
2020-05-29T23:47:02Z,Saint-André-Avellin,7,areas
2020-05-29T23:47:02Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-29T23:47:02Z,Thurso,5,areas
2020-05-29T23:47:02Z,To be determined,5,areas
2020-05-29T23:47:02Z,To be determined,0,rls
2020-05-29T23:47:02Z,Total cases,527,areas
2020-05-29T23:47:02Z,Total cases,532,rls
2020-05-29T23:47:02Z,Val-des-Monts,8,areas
2020-05-31T02:01:18Z,Active cases,222,rls
2020-05-31T02:01:18Z,Blue Sea,5,areas
2020-05-31T02:01:18Z,Cantley,11,areas
2020-05-31T02:01:18Z,Deaths,18,rls
2020-05-31T02:01:18Z,Fassett,5,areas
2020-05-31T02:01:18Z,Gatineau,469,areas
2020-05-31T02:01:18Z,Healed/resolved cases,298,rls
2020-05-31T02:01:18Z,L'Ange-Gardien,8,areas
2020-05-31T02:01:18Z,La Pêche,5,areas
2020-05-31T02:01:18Z,Lac-des-Plages,5,areas
2020-05-31T02:01:18Z,Maniwaki,5,areas
2020-05-31T02:01:18Z,Montebello,5,areas
2020-05-31T02:01:18Z,MRC du Pontiac,5,areas
2020-05-31T02:01:18Z,Papineauville,5,areas
2020-05-31T02:01:18Z,Plaisance,5,areas
2020-05-31T02:01:18Z,Ripon,5,areas
2020-05-31T02:01:18Z,RLS de Gatineau,459,rls
2020-05-31T02:01:18Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-05-31T02:01:18Z,RLS de Papineau,51,rls
2020-05-31T02:01:18Z,RLS des Collines-de-l'Outaouais,21,rls
2020-05-31T02:01:18Z,RLS du Pontiac,5,rls
2020-05-31T02:01:18Z,Saint-André-Avellin,7,areas
2020-05-31T02:01:18Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-05-31T02:01:18Z,Thurso,5,areas
2020-05-31T02:01:18Z,To be determined,11,areas
2020-05-31T02:01:18Z,To be determined,0,rls
2020-05-31T02:01:18Z,Total cases,538,areas
2020-05-31T02:01:18Z,Total cases,538,rls
2020-05-31T02:01:18Z,Val-des-Monts,8,areas
2020-06-01T00:23:49Z,Active cases,208,rls
2020-06-01T00:23:49Z,Blue Sea,5,areas
2020-06-01T00:23:49Z,Cantley,11,areas
2020-06-01T00:23:49Z,Deaths,18,rls
2020-06-01T00:23:49Z,Fassett,5,areas
2020-06-01T00:23:49Z,Gatineau,469,areas
2020-06-01T00:23:49Z,Healed/resolved cases,310,rls
2020-06-01T00:23:49Z,L'Ange-Gardien,8,areas
2020-06-01T00:23:49Z,La Pêche,5,areas
2020-06-01T00:23:49Z,Lac-des-Plages,5,areas
2020-06-01T00:23:49Z,Maniwaki,5,areas
2020-06-01T00:23:49Z,Montebello,5,areas
2020-06-01T00:23:49Z,MRC du Pontiac,5,areas
2020-06-01T00:23:49Z,Papineauville,5,areas
2020-06-01T00:23:49Z,Plaisance,5,areas
2020-06-01T00:23:49Z,Ripon,5,areas
2020-06-01T00:23:49Z,RLS de Gatineau,458,rls
2020-06-01T00:23:49Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-06-01T00:23:49Z,RLS de Papineau,50,rls
2020-06-01T00:23:49Z,RLS des Collines-de-l'Outaouais,21,rls
2020-06-01T00:23:49Z,RLS du Pontiac,5,rls
2020-06-01T00:23:49Z,Saint-André-Avellin,7,areas
2020-06-01T00:23:49Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-06-01T00:23:49Z,Thurso,5,areas
2020-06-01T00:23:49Z,To be determined,9,areas
2020-06-01T00:23:49Z,To be determined,0,rls
2020-06-01T00:23:49Z,Total cases,536,areas
2020-06-01T00:23:49Z,Total cases,536,rls
2020-06-01T00:23:49Z,Val-des-Monts,8,areas
2020-06-02T02:34:46Z,Active cases,197,rls
2020-06-02T02:34:46Z,Blue Sea,5,areas
2020-06-02T02:34:46Z,Cantley,11,areas
2020-06-02T02:34:46Z,Deaths,18,rls
2020-06-02T02:34:46Z,Fassett,5,areas
2020-06-02T02:34:46Z,Gatineau,469,areas
2020-06-02T02:34:46Z,Healed/resolved cases,322,rls
2020-06-02T02:34:46Z,L'Ange-Gardien,8,areas
2020-06-02T02:34:46Z,La Pêche,5,areas
2020-06-02T02:34:46Z,Lac-des-Plages,5,areas
2020-06-02T02:34:46Z,Maniwaki,5,areas
2020-06-02T02:34:46Z,Montebello,5,areas
2020-06-02T02:34:46Z,MRC du Pontiac,5,areas
2020-06-02T02:34:46Z,Papineauville,5,areas
2020-06-02T02:34:46Z,Plaisance,5,areas
2020-06-02T02:34:46Z,Ripon,5,areas
2020-06-02T02:34:46Z,RLS de Gatineau,458,rls
2020-06-02T02:34:46Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-06-02T02:34:46Z,RLS de Papineau,50,rls
2020-06-02T02:34:46Z,RLS des Collines-de-l'Outaouais,21,rls
2020-06-02T02:34:46Z,RLS du Pontiac,5,rls
2020-06-02T02:34:46Z,Saint-André-Avellin,7,areas
2020-06-02T02:34:46Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-06-02T02:34:46Z,Thurso,5,areas
2020-06-02T02:34:46Z,To be determined,10,areas
2020-06-02T02:34:46Z,To be determined,1,rls
2020-06-02T02:34:46Z,Total cases,537,areas
2020-06-02T02:34:46Z,Total cases,537,rls
2020-06-02T02:34:46Z,Val-des-Monts,8,areas
2020-06-02T23:58:37Z,Active cases,197,rls
2020-06-02T23:58:37Z,Blue Sea,5,areas
2020-06-02T23:58:37Z,Cantley,11,areas
2020-06-02T23:58:37Z,Deaths,20,rls
2020-06-02T23:58:37Z,Fassett,5,areas
2020-06-02T23:58:37Z,Gatineau,481,areas
2020-06-02T23:58:37Z,Healed/resolved cases,322,rls
2020-06-02T23:58:37Z,L'Ange-Gardien,8,areas
2020-06-02T23:58:37Z,La Pêche,5,areas
2020-06-02T23:58:37Z,Lac-des-Plages,5,areas
2020-06-02T23:58:37Z,Maniwaki,5,areas
2020-06-02T23:58:37Z,Montebello,5,areas
2020-06-02T23:58:37Z,MRC du Pontiac,5,areas
2020-06-02T23:58:37Z,Papineauville,5,areas
2020-06-02T23:58:37Z,Plaisance,5,areas
2020-06-02T23:58:37Z,Ripon,5,areas
2020-06-02T23:58:37Z,RLS de Gatineau,461,rls
2020-06-02T23:58:37Z,RLS de la Vallée-de-la-Gatineau,5,rls
2020-06-02T23:58:37Z,RLS de Papineau,50,rls
2020-06-02T23:58:37Z,RLS des Collines-de-l'Outaouais,21,rls
2020-06-02T23:58:37Z,RLS du Pontiac,5,rls
2020-06-02T23:58:37Z,Saint-André-Avellin,7,areas
2020-06-02T23:58:37Z,Sainte-Thérèse-de-la-Gatineau,5,areas
2020-06-02T23:58:37Z,Thurso,5,areas
2020-06-02T23:58:37Z,To be determined,1,areas
2020-06-02T23:58:37Z,To be determined,0,rls
2020-06-02T23:58:37Z,Total cases,539,areas
2020-06-02T23:58:37Z,Total cases,539,rls
2020-06-02T23:58:37Z,Val-des-Monts,8,areas
2020-06-06T09:50:41Z,Active cases,168,cases
2020-06-06T09:50:41Z,Average screening test per day,168,cases
2020-06-06T09:50:41Z,Blue Sea,5,areas
2020-06-06T09:50:41Z,Cantley,11,areas
2020-06-06T09:50:41Z,Cumulative cases,548,cases
2020-06-06T09:50:41Z,Deaths,25,cases
2020-06-06T09:50:41Z,Fassett,5,areas
2020-06-06T09:50:41Z,Gatineau,481,areas
2020-06-06T09:50:41Z,Healed/resolved cases,355,cases
2020-06-06T09:50:41Z,L'Ange-Gardien,8,areas
2020-06-06T09:50:41Z,La Pêche,5,areas
2020-06-06T09:50:41Z,Lac-des-Plages,5,areas
